"Status","Name","File","Path"
"?? PLACEHOLDER","Specchietto","Specchietto_79aef608f05c4909.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Specchietto_79aef608f05c4909.json"
"?? PLACEHOLDER","Specchio dei Desideri","specchio_dei_desideri_fce143f9ec3f31c9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\specchio_dei_desideri_fce143f9ec3f31c9.json"
"?? PLACEHOLDER","Specchio dei Desideri","Specchio_dei_Desideri_b31155f307489d73.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Specchio_dei_Desideri_b31155f307489d73.json"
"?? PLACEHOLDER","Sperone d'Arpia","Sperone_dArpia_0004479d266f425a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Sperone_dArpia_0004479d266f425a.json"
"?? PLACEHOLDER","Spezzalama","Spezzalama_000a6572b49a716c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Spezzalama_000a6572b49a716c.json"
"?? PLACEHOLDER","Spina","Spina_b3c4d5e6f7a8b9c0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Spina_b3c4d5e6f7a8b9c0.json"
"?? PLACEHOLDER","Stallaggio","Stallaggio_6d05e6eb55e24635.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Stallaggio_6d05e6eb55e24635.json"
"?? PLACEHOLDER","Stanza in Locanda d'Alta Classe","Stanza_in_Locanda_d'Alta_Classe_8206866faea6b020.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Stanza_in_Locanda_d'Alta_Classe_8206866faea6b020.json"
"?? PLACEHOLDER","Stanza in Locanda di Qualit??","Stanza_in_Locanda_di_Qualit?_82cb6f3fb5cdec93.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Stanza_in_Locanda_di_Qualit?_82cb6f3fb5cdec93.json"
"?? PLACEHOLDER","Stanza in Locanda Economica","Stanza_in_Locanda_Economica_f7a9f92884553cff.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Stanza_in_Locanda_Economica_f7a9f92884553cff.json"
"?? PLACEHOLDER","Stanza in Locanda Malfamata","Stanza_in_Locanda_Malfamata_12462827e82ae2a0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Stanza_in_Locanda_Malfamata_12462827e82ae2a0.json"
"?? PLACEHOLDER","Stanza in Locanda Media","Stanza_in_Locanda_Media_b34c402f07113f1f.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Stanza_in_Locanda_Media_b34c402f07113f1f.json"
"?? PLACEHOLDER","Stiletto","Stiletto_09ccebf23dd44e97.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Stiletto_09ccebf23dd44e97.json"
"?? PLACEHOLDER","Strumenti Chirurgici","Strumenti_Chirurgici_a31b8d623c375e13.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Strumenti_Chirurgici_a31b8d623c375e13.json"
"?? PLACEHOLDER","Strumenti per le Belle Arti","Strumenti_per_le_Belle_Arti_89831d4c8036eac0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Strumenti_per_le_Belle_Arti_89831d4c8036eac0.json"
"?? PLACEHOLDER","Strumento Musicale","Strumento_Musicale_f32ae72e4dc0c34a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Strumento_Musicale_f32ae72e4dc0c34a.json"
"?? PLACEHOLDER","Superalcolici","Superalcolici_478dec7fc63947bd.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Superalcolici_478dec7fc63947bd.json"
"?? PLACEHOLDER","Tabacco","Tabacco_d17e49d02704585c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Tabacco_d17e49d02704585c.json"
"?? PLACEHOLDER","Tasca Segreta","Tasca_Segreta_3a3fa476fef7faeb.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Tasca_Segreta_3a3fa476fef7faeb.json"
"?? PLACEHOLDER","Telecomunicatore","Telecomunicatore_5197766fa27664ae.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Telecomunicatore_5197766fa27664ae.json"
"?? PLACEHOLDER","Tenda","Tenda_14f28d56b364430a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Tenda_14f28d56b364430a.json"
"?? PLACEHOLDER","Tenda Grande","Tenda_Grande_5d26771501f825a4.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Tenda_Grande_5d26771501f825a4.json"
"?? PLACEHOLDER","Teschio di Cristallo","teschio_di_cristallo_98cd7017a1252c93.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\teschio_di_cristallo_98cd7017a1252c93.json"
"?? PLACEHOLDER","Teschio di Cristallo","Teschio_di_Cristallo_0aa5157d8eaf0106.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Teschio_di_Cristallo_0aa5157d8eaf0106.json"
"?? PLACEHOLDER","Tirapugni","Tirapugni_1528b6ffdaf94ed0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Tirapugni_1528b6ffdaf94ed0.json"
"?? PLACEHOLDER","Torcia","Torcia_0d967751899447df.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Torcia_0d967751899447df.json"
"?? PLACEHOLDER","Torcia","Torcia_00f2b6abdbf85b28.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Torcia_00f2b6abdbf85b28.json"
"?? PLACEHOLDER","Torrwr","Torrwr_15485ac3e23d4042.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Torrwr_15485ac3e23d4042.json"
"?? PLACEHOLDER","Traversata per Mare","Traversata_per_Mare_7492f6cc710a5fd0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Traversata_per_Mare_7492f6cc710a5fd0.json"
"?? PLACEHOLDER","Tuono","Tuono_80ee7ddf323e4673.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Tuono_80ee7ddf323e4673.json"
"?? PLACEHOLDER","Utensili da Armaiolo","Utensili_da_Armaiolo_99a13b69ce308173.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Utensili_da_Armaiolo_99a13b69ce308173.json"
"?? PLACEHOLDER","Utensili da Cucina","Utensili_da_Cucina_f6fb2ac7dd7afac0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Utensili_da_Cucina_f6fb2ac7dd7afac0.json"
"?? PLACEHOLDER","Utensili da Incisore Runico","utensili_da_incisore_runico_22de4e9c998b9f35.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\utensili_da_incisore_runico_22de4e9c998b9f35.json"
"?? PLACEHOLDER","Utensili da Incisore Runico","Utensili_da_Incisore_Runico_1360a92e422cf1bf.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Utensili_da_Incisore_Runico_1360a92e422cf1bf.json"
"?? PLACEHOLDER","Utensili da Mercante","Utensili_da_Mercante_aecd9fb25eaebbc9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Utensili_da_Mercante_aecd9fb25eaebbc9.json"
"?? PLACEHOLDER","Veleno dell'Impiccato","Veleno_dellImpiccato_461854b6b771fa89.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Veleno_dellImpiccato_461854b6b771fa89.json"
"?? PLACEHOLDER","Vino","Vino_22be463f18e9472d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Vino_22be463f18e9472d.json"
"?? PLACEHOLDER","Zefhar Elfico","Zefhar_Elfico_000ca47aa0ce7208.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Zefhar_Elfico_000ca47aa0ce7208.json"
